id,domain,company_name,website,phone,email,contact_type,city,state,states_served_count,nationwide,description,min_loan_amount,max_loan_amount,max_ltv,max_arv,min_interest_rate,max_interest_rate,min_points,max_points,min_term_months,max_term_months,interest_only,nmls_id,aapl_member,year_founded,credit_check_policy,min_credit_score,no_credit_check,source,states_served,loan_products,display_loan_range,display_max_ltv,display_max_arv,display_interest_rate,display_points,display_term
356,brickwoodmortgage.com,"BrickWood Mortgage, Inc.",https://brickwoodmortgage.com,(843) 314-4101,phankins@brickwoodinc.com,phone_email,Surfside Beach,SC,1,False,"BrickWood Mortgage, Inc. is a full service mortgage broker in South Carolina offering personalized service for home purchases and refinancing.",,5000000,,,0.055,0.0624,,,,,,MNMLS #189497,,2007,,,False,brave_search,SC,bridge|cash_out|commercial|construction|dscr|multifamily|refi|rental,$5M,,,6% – 6%,,
357,bridgeloanstore.com,Bridge Loan Store,https://bridgeloanstore.com,(503) 376-7303,,phone_only,Portland,OR,51,True,"Bridge Loan Store is a mortgage banking firm, founded in 1997, lending on commercial and business real estate in all 50 states.",500000,50000000,0.75,,0.043,0.13,,,12,36,True,,,1997,,,False,brave_search,AK|AL|AR|AZ|CA|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MN|MO|MS|MT|NC|ND|NE|NH|NJ|NM|NV|NY|OH|OK|OR|PA|RI|SC|SD|TN|TX|UT|VA|VT|WA|WI|WV|WY,bridge|commercial|multifamily,$500K – $50M,75%,,4% – 13%,,12 – 36 mo
358,bridgesouthinvestments.com,Bridge South Investments,https://bridgesouthinvestments.com,(615) 863-3999,bridgesouthinvestments@gmail.com,phone_email,Nashville,TN,1,False,"Bridge South Investments focuses on originating hard money loans, bridge loans, and DSCR Rental loans to Real Estate Investors.",,,,,,,,,,,,,True,,,,False,brave_search,TN,bridge|brrrr|construction|dscr|fix_flip|multifamily,,,,,,
9,bridgewellcapital.com,BridgeWell Capital,https://bridgewellcapital.com,(407) 447-5000,loans@bridgewellcapital.com,phone_email,Orlando,FL,23,False,BridgeWell Capital is a hard money lender specializing in providing capital to real estate investors with flexible loan terms and fast approvals.,100000,2000000,0.75,,0.1,0.13,1.5,3.0,12,60,,,,2008,hard_pull,620,False,brave_search,CO|CT|FL|GA|IA|ID|IL|IN|KS|KY|MA|MI|NC|NH|OH|OK|PA|SC|TN|TX|VA|WI|WY,cash_out|commercial|fix_flip,$100K – $2M,75%,,10% – 13%,1.5 – 3 pts,12 – 60 mo
359,brookviewfinancial.com,"Brookview Financial, Inc.",https://brookviewfinancial.com,(877) 734-2211,getfunded@brookviewfinancial.com,phone_email,Hamden,CT,51,True,"Brookview Financial is a seasoned boutique private lender providing creative quick-close financing solutions for real estate projects, including fix & flip and commercial bridge loans.",75000,1500000,0.7,,0.0999,0.1299,1.0,3.0,1,13,True,,,1992,hard_pull,660,False,brave_search,AK|AL|AR|AZ|CA|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MN|MO|MS|MT|NC|ND|NE|NH|NJ|NM|NV|NY|OH|OK|OR|PA|RI|SC|SD|TN|TX|UT|VA|VT|WA|WI|WV|WY,bridge|fix_flip,$75K – $1.5M,70%,,10% – 13%,1 – 3 pts,1 – 13 mo
360,builderstrustcapital.com,Builders Trust Capital,https://builderstrustcapital.com,(856) 422-3232,,phone_only,Turnersville,NJ,6,False,"Builders Trust Capital is a private real estate lender specializing in hard money loans for renovation, rental, and new construction projects.",50000,3000000,0.9,0.75,0.09,0.115,1.5,,,,,,,2016,,,False,brave_search,DC|FL|MD|NJ|PA|VA,construction|rental,$50K – $3M,90%,75%,9% – 12%,1.5 pts,
361,businessfundingknight.com,Business Funding Knight,https://businessfundingknight.com,(720) 664-8691,,phone_only,,,51,True,"Business Funding Knight helps owners get fast funding through various loan options including term loans, credit lines, and DSCR loans.",5000,5000000,,,,,,,,,,,,,soft_pull,,True,brave_search,AK|AL|AR|AZ|CA|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MN|MO|MS|MT|NC|ND|NE|NH|NJ|NM|NV|NY|OH|OK|OR|PA|RI|SC|SD|TN|TX|UT|VA|VT|WA|WI|WV|WY,commercial|dscr|fix_flip|rental,$5K – $5M,,,,,
266,c2rcapital.com,C2R Capital,https://c2rcapital.com,(713) 808-9563,info@c2rcapital.com,phone_email,,,51,True,"C2R Capital provides fast, flexible capital for commercial real estate projects, focusing on bridge loans, note purchases, and mezzanine loans.",2000000,20000000,0.65,,0.11,0.12,,,12,24,,,,,,,False,brave_search,AK|AL|AR|AZ|CA|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MN|MO|MS|MT|NC|ND|NE|NH|NJ|NM|NV|NY|OH|OK|OR|PA|RI|SC|SD|TN|TX|UT|VA|VT|WA|WI|WV|WY,bridge,$2M – $20M,65%,,11% – 12%,,12 – 24 mo
143,caffreyloans.com,Caffrey & Company LLC,https://caffreyloans.com,(913) 402-7077,mike@caffreyloans.com,phone_email,Leawood,KS,51,True,Caffrey & Company LLC specializes in providing commercial real estate loans for various property types nationwide.,1000000,100000000,0.85,,0.053,0.0759,,,60,360,True,,,2000,,,False,brave_search,AK|AL|AR|AZ|CA|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MN|MO|MS|MT|NC|ND|NE|NH|NJ|NM|NV|NY|OH|OK|OR|PA|RI|SC|SD|TN|TX|UT|VA|VT|WA|WI|WV|WY,bridge|commercial|construction|multifamily|refi,$1M – $100M,85%,,5% – 8%,,60 – 360 mo
69,californiahardmoneydirect.net,California Hard Money Direct,https://californiahardmoneydirect.net,(800) 571-0887,loans@californiahardmoneydirect.com,phone_email,,CA,1,False,"California Hard Money Direct is a fast, reliable hard money lender in California, offering competitive pricing and quick approvals for various types of real estate loans.",50000,20000000,0.75,,0.0899,0.105,1.0,4.0,3,30,True,,,,none,,True,brave_search,CA,bridge|commercial|fix_flip|multifamily|refi|rental,$50K – $20M,75%,,9% – 10%,1 – 4 pts,3 – 30 mo
273,cplenders.com,California Private Lenders,https://cplenders.com,(818) 584-2320,info@cplenders.com,phone_email,Calabasas,CA,1,False,California Private Lenders is an equity-based lender specializing in short-term bridge loans secured by residential and commercial properties.,,,,,0.08,0.12,,,,,,684321,,2008,none,,True,brave_search,CA,bridge|commercial|fix_flip|rental,,,,8% – 12%,,
362,calprivate.bank,CalPrivate Bank,https://calprivate.bank,(619) 230-2800,,phone_only,San Diego,CA,1,False,"CalPrivate Bank offers customized Commercial Real Estate Loans, prepared to help businesses purchase or improve real property.",,,,,,,,,,,,,,,,,False,brave_search,CA,commercial,,,,,,
416,joemetzler.com,Cambria Mortgage,https://joemetzler.com,(651) 552-3681,,phone_only,,,8,False,"Cambria Mortgage offers a variety of mortgage solutions including home purchase and refinance options, with a focus on personalized service and competitive rates.",,,,,,,,,,,,,,,soft_pull,,True,brave_search,AZ|CO|FL|IA|MN|ND|SD|WI,bridge|brrrr|cash_out|commercial|construction|dscr|fix_flip|ground_up|multifamily|refi|rental,,,,,,
194,cambridgecapital.org,Cambridge Capital,https://cambridgecapital.org,(800) 826-5077,info@cambridgecapital.org,phone_email,,,9,False,"Cambridge Capital provides exceptional outcomes for investors and borrowers through commercial real estate loans, including hard money, DSCR, and fix and flip loans.",100000,100000000,1.0,,,,,,12,36,True,,,1998,none,,True,brave_search,AK|AL|AR|AZ|CA|CO|CT|DE|FL,bridge|commercial|construction|dscr|fix_flip|ground_up|multifamily|refi|rental,$100K – $100M,100%,,,,12 – 36 mo
11,cambridgehomeloan.com,Cambridge Home Loan,https://cambridgehomeloan.com,(800) 826-5077,info@cambridgehomeloan.com,phone_email,,,46,False,"Cambridge Home Loan offers hard money loans for real estate investors, including fix and flip, bridge, and multifamily loans.",,,,,,,,,,,,,,,,,False,brave_search,AL|AR|AZ|CA|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MN|MO|MS|MT|NC|NE|NH|NJ|NM|NV|NY|OH|OK|OR|PA|SC|TN|TX|UT|VA|VT|WI|WV|WY,bridge|commercial|dscr|fix_flip|multifamily,,,,,,
233,hardmoneylasvegas.com,Capella Mortgage,https://hardmoneylasvegas.com,(702) 214-4700,boss@capellamail.com,phone_email,Las Vegas,NV,2,False,Capella Mortgage is a premier hard money lender specializing in fast and easy funding for various real estate projects.,,,,,,,,,,,,372157,,1996,,,False,brave_search,AZ|NV,commercial|construction|fix_flip,,,,,,
267,capbridgepartners.com,"Capital Bridge Partners, Inc.",https://capbridgepartners.com,(415) 820-4770,info@capbridgepartners.com,phone_email,San Francisco,CA,1,False,"Capital Bridge Partners specializes in private real estate lending, offering custom-tailored loans including bridge loans, construction loans, and fix & flip loans.",100000,12000000,,,0.1099,,,,12,24,,1922416,,2008,,,False,brave_search,CA,bridge|cash_out|construction|fix_flip,$100K – $12M,,,11%,,12 – 24 mo
16,capitalfund1.com,Capital Fund 1,https://capitalfund1.com,(866) 999-0398,,phone_only,Scottsdale,AZ,6,False,Capital Fund 1 is a hard money lender providing quick funding solutions for real estate investors across several states.,,,0.95,,0.0899,,,,6,36,,396288,,2009,soft_pull,,True,brave_search,AZ|CO|GA|NC|TN|TX,bridge|cash_out|construction|fix_flip|multifamily|refi|rental,,95%,,9%,,6 – 36 mo
103,capitalfunding.com,Capital Funding,https://capitalfunding.com,(866) 999-2011,info@capitalfunding.com,phone_email,Boca Raton,FL,3,False,"Capital Funding is a nationwide, direct private money lender specializing in fast and reliable closings for real estate investors.",200000,100000000,0.9,,0.065,0.0875,1.5,3.5,6,36,True,1500207,,,hard_pull,660,False,brave_search,CA|FL|TX,bridge|construction|dscr|fix_flip|multifamily|rental,$200K – $100M,90%,,6% – 9%,1.5 – 3.5 pts,6 – 36 mo
195,capitalfundingfinancial.com,Capital Funding Financial,https://capitalfundingfinancial.com,(866) 999-2011,info@capitalfunding.com,phone_email,Boca Raton,FL,3,False,"Capital Funding is a nationwide, direct private money lender specializing in fast and reliable closings for real estate investors.",,,,,,,,,,,,1500207,,,,,False,brave_search,CA|FL|TX,bridge|construction|dscr|fix_flip|multifamily,,,,,,
268,capitalhomemortgage.com,Capital Home Mortgage,https://capitalhomemortgage.com,(800) 804-5181,info@capitalhomemortgage.com,phone_email,Miramar Beach,FL,51,True,"Capital Home Mortgage is a full-service mortgage lender offering a complete line of home loans including FHA, VA, USDA, and construction loans.",100000,3000000,0.85,,,,,,,,True,2723764,,,hard_pull,620,False,brave_search,AK|AL|AR|AZ|CA|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MN|MO|MS|MT|NC|ND|NE|NH|NJ|NM|NV|NY|OH|OK|OR|PA|RI|SC|SD|TN|TX|UT|VA|VT|WA|WI|WV|WY,cash_out|construction|refi,$100K – $3M,85%,,,,
144,capitalinvestorsdirect.com,Capital Investors Direct,https://capitalinvestorsdirect.com,(800) 348-8120,info@capitalinvestorsdirect.com,phone_email,Rockville,MD,51,True,Capital Investors Direct is a leading commercial real estate investment advisory firm offering customized loan solutions for various commercial properties across the United States.,75000,5500000,0.95,,0.075,,,,1,120,True,,,,hard_pull,620,False,brave_search,AK|AL|AR|AZ|CA|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MN|MO|MS|MT|NC|ND|NE|NH|NJ|NM|NV|NY|OH|OK|OR|PA|RI|SC|SD|TN|TX|UT|VA|VT|WA|WI|WV|WY,bridge|commercial|construction|fix_flip|multifamily|refi|rental,$75K – $5.5M,95%,,8%,,1 – 120 mo
363,capitalthreesixty.com,Capital Three Sixty,https://capitalthreesixty.com,(866) 673-2300,,phone_only,Avon,CT,17,False,"Capital Three Sixty offers a range of lending solutions for residential investment and commercial properties, specializing in fix and flip, ground up construction, and long-term DSCR loans.",75000,15000000,0.95,0.75,0.0999,0.1299,1.5,3.0,6,36,True,,,,hard_pull,680,False,brave_search,CT|FL|GA|MA|MD|ME|NC|NH|NJ|NY|OH|PA|RI|SC|TN|TX|VA,bridge|construction|fix_flip|rental,$75K – $15M,95%,75%,10% – 13%,1.5 – 3 pts,6 – 36 mo
72,capitalton.com,Capital Ton LLC,https://capitalton.com,(813) 303-0808,info@capitalton.com,phone_email,Siesta Key,FL,24,False,"Capital Ton specializes in non-owner occupied investment property loans for real estate investors, providing access to reliable financing for building investment property portfolios.",100000,50000000,0.9,0.7,0.079,0.1,,,6,12,True,,,,hard_pull,680,False,brave_search,AL|AR|CO|FL|GA|IA|IL|IN|KS|KY|MA|MO|NE|NH|NM|OH|OK|PA|RI|SC|TN|TX|WA|WI,dscr|fix_flip|rental,$100K – $50M,90%,70%,8% – 10%,,6 – 12 mo
118,capstonelending.com,Capstone Capital Partners,https://capstonelending.com,(512) 257-1330,,phone_only,Cedar Park,TX,1,False,"Capstone Capital Partners is a family-owned private hard money lender in Texas, providing fast and flexible loan options for residential and commercial projects since 2006.",100000,5000000,0.7,,0.1,0.12,3.0,4.0,12,24,True,,,2006,,,False,brave_search,TX,bridge|construction|fix_flip|multifamily|rental,$100K – $5M,70%,,10% – 12%,3 – 4 pts,12 – 24 mo
177,carolinahardmoney.com,Carolina Capital Management,https://carolinahardmoney.com,(803) 831-2262,,phone_only,Rock Hill,SC,7,False,Carolina Capital Management is a hard money lender serving the needs of the real estate investor and the small builder borrower who is striving to build wealth and generate income for themselves and their families.,75000,5000000,0.75,0.7,0.0799,0.1199,3.0,3.5,3,12,True,,True,,,,False,brave_search,FL|GA|NC|SC|TN|TX|VA,commercial|fix_flip|ground_up|rental,$75K – $5M,75%,70%,8% – 12%,3 – 3.5 pts,3 – 12 mo
269,catalystfdg.com,"Catalyst Funding, LLC",https://catalystfdg.com,(832) 699-6960,info@catalystfdg.com,phone_email,Houston,TX,1,False,"Catalyst Funding is your One-Stop Shop for Hard Money & Permanent Financing Loans, offering a wide range of investor-specific loan products.",,,0.8,,,,,,,,,,,2012,soft_pull,,True,brave_search,TX,dscr|rental,,80%,,,,
406,hardmoneypgh.com,"CCC Holdings, LLC",https://hardmoneypgh.com,(412) 638-9980,info@hardmoneypgh.com,phone_email,,PA,1,False,"CCC Holdings provides hard money loans for real estate investors in the Pittsburgh area, focusing on purchase and rehab financing.",90000,600000,0.7,,,,2.0,,6,12,True,,,,,,False,brave_search,PA,fix_flip,$90K – $600K,70%,,,2 pts,6 – 12 mo
44,centerstreetlending.com,Center Street Lending,https://centerstreetlending.com,(949) 244-1090,,phone_only,,,42,False,"Center Street Lending offers a variety of real estate investment loans including fix and flip, new construction, bridge, and DSCR long-term rental loans.",75000,13000000,0.9,,0.0875,0.09,,,6,30,,905781,,2010,hard_pull,640,False,brave_search,AL|AR|AZ|CA|CO|CT|DE|FL|GA|HI|IA|IL|IN|KS|KY|LA|MA|MD|ME|MI|MO|MS|MT|NC|NE|NH|NJ|NM|NY|OH|OK|OR|PA|RI|SC|TN|TX|VA|WA|WI|WV|WY,bridge|dscr|fix_flip,$75K – $13M,90%,,9% – 9%,,6 – 30 mo
364,centrallending.com,"Central Lending, LLC",https://centrallending.com,(863) 276-1220,,phone_only,Lakeland,FL,33,False,"Central Lending offers fast and reliable financing solutions for real estate investors, including bridge loans, rehab loans, and ground-up construction loans.",0,1000000,0.85,0.65,0.0999,,,,12,24,True,,,,soft_pull,,True,brave_search,AL|CO|CT|DE|FL|GA|HI|IA|IL|IN|KY|LA|MA|MD|MI|MO|MS|NC|NE|NH|NJ|NY|OH|OK|PA|RI|SC|TN|TX|WA|WI|WV|WY,bridge|dscr|fix_flip|ground_up,$1M,85%,65%,10%,,12 – 24 mo
57,cetanfunds.com,Cetan Funds,https://cetanfunds.com,(458) 215-3200,,phone_only,Eugene,OR,1,False,"Cetan Funds is a private money lender in Oregon specializing in fix and flip projects, residential and commercial construction, and other real estate investments.",,5000000,0.75,,0.12,0.12,2.0,3.0,6,24,,1584481,,2017,hard_pull,540,False,brave_search,OR,bridge|commercial|construction|fix_flip|multifamily|rental,$5M,75%,,12%,2 – 3 pts,6 – 24 mo
365,citycreekmortgage.com,City Creek Mortgage,https://citycreekmortgage.com,(801) 501-7950,mike@citycreekmortgage.com,phone_email,Draper,UT,1,False,"City Creek Mortgage is a licensed mortgage brokerage in Utah, focused on making home loans more affordable and transparent for home buyers.",,,,,,,,,,,,85855,,1998,none,,True,brave_search,UT,bridge|commercial|dscr|refi|rental,,,,,,
196,clearhouselending.com,Clear House Lending,https://clearhouselending.com,(800) 684-3964,,phone_only,,,51,True,"Clear House Lending connects real estate investors and developers with the right lender from a network of over 6,000 private capital sources, offering bridge, DSCR, SBA, hard money, and construction loans.",100000,500000000,0.75,,0.0975,0.1475,,,1,300,True,,,,none,,True,brave_search,AK|AL|AR|AZ|CA|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MN|MO|MS|MT|NC|ND|NE|NH|NJ|NM|NV|NY|OH|OK|OR|PA|RI|SC|SD|TN|TX|UT|VA|VT|WA|WI|WV|WY,bridge|cash_out|commercial|construction|dscr|refi,$100K – $500M,75%,,10% – 15%,,1 – 300 mo
366,clearaz.com,Clear Mortgage,https://clearaz.com,(480) 777-1230,,phone_only,Tempe,AZ,2,False,"Clear Mortgage specializes in hard money loans for real estate investors, offering fix and flip, bridge, and new construction loans with fast funding.",,,,,,,,,,,True,149378,,2008,none,,True,brave_search,AZ|UT,bridge|construction|fix_flip,,,,,,
367,clevelandmtg.com,Cleveland Mortgage Corporation,https://clevelandmtg.com,(440) 638-2400,,phone_only,Strongsville,OH,1,False,"Cleveland Mortgage Corporation offers a variety of mortgage solutions including construction loans, VA loans, and refinancing options, focusing on providing excellent service and support to borrowers.",,,0.9,,,,,,,,,1652918,,,none,,True,brave_search,OH,construction|refi,,90%,,,,
119,coastalequitygroup.com,Coastal Equity Group,https://coastalequitygroup.com,(843) 737-0182,info@coastalequitygroup.com,phone_email,Charleston,SC,6,False,"Coastal Equity Group is a private equity fund and hard money lender serving the Southeast states, specializing in real estate investment loans for both new and experienced investors.",150000,5000000,0.8,,,,,,12,18,True,,,,none,,True,brave_search,FL|GA|KY|NC|SC|TN,bridge|construction|dscr|fix_flip|multifamily,$150K – $5M,80%,,,,12 – 18 mo
227,colonial-capital.com,"Colonial Capital, LLC",https://colonial-capital.com,(602) 224-0745,info@colonial-capital.com,phone_email,Phoenix,AZ,1,False,Colonial Capital is a direct private lender specializing in asset-backed short-term bridge financing for real estate investors.,250000,19000000,0.75,,0.08,0.14,1.0,4.0,6,24,True,,,2003,none,,True,brave_search,AZ,bridge|fix_flip|multifamily|rental,$250K – $19M,75%,,8% – 14%,1 – 4 pts,6 – 24 mo
369,coloradofixandfliploans.com,Colorado Fix & Flip Loans,https://coloradofixandfliploans.com,(800) 664-7505,,phone_only,Denver,CO,1,False,"Colorado Fix & Flip Loans specializes in fast, flexible hard money loans for real estate investors, including fix and flip, bridge, and ground-up construction loans.",100000,60000000,0.9,0.85,0.068,,,,3,36,True,,,,none,,True,brave_search,CO,bridge|commercial|construction|fix_flip|ground_up,$100K – $60M,90%,85%,7%,,3 – 36 mo
